SOURCE_ID,ORIGINAL_SOURCE_PATH,ORIGINAL_RELATIVE_PATH,DESTINATION_RELATIVE_PATH,FILENAME,FILE_TYPE,FILE_SIZE_BYTES,SOURCE_SHA256,DESTINATION_SHA256,HASH_VERIFIED,SOURCE_CATEGORY,SOURCE_AUTHORITY,AUTHORITY_STATUS,ORIGINAL_OR_GENERATED,CURRENT_OR_HISTORICAL,SENSITIVE_DATA_STATUS,DUPLICATE_GROUP_ID,CANONICAL_FILE_INDICATOR,MIGRATION_TIMESTAMP_UTC,NOTES
CIT-SRC-00083,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_full.txt,docs/_ocr_extract/Life_PlanCodes_Rates_full.txt,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_full.txt,Life_PlanCodes_Rates_full.txt,.txt,13872,adbd19ae9e81cff7375a5eb16e11b68455587ed5e47f06999a5aed219bd312f2,adbd19ae9e81cff7375a5eb16e11b68455587ed5e47f06999a5aed219bd312f2,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00084,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p1.png,docs/_ocr_extract/Life_PlanCodes_Rates_p1.png,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p1.png,Life_PlanCodes_Rates_p1.png,.png,325016,267965c28483a0bb44a527b6fb8a19b105f6fdbf7b5a50cc8a72e6685ccdea61,267965c28483a0bb44a527b6fb8a19b105f6fdbf7b5a50cc8a72e6685ccdea61,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00085,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p1.txt,docs/_ocr_extract/Life_PlanCodes_Rates_p1.txt,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p1.txt,Life_PlanCodes_Rates_p1.txt,.txt,2377,817b376256eb7d1f2909b90df2f0f706163e13129cfd21c9db7cfdb73cd7031a,817b376256eb7d1f2909b90df2f0f706163e13129cfd21c9db7cfdb73cd7031a,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00086,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p2.png,docs/_ocr_extract/Life_PlanCodes_Rates_p2.png,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p2.png,Life_PlanCodes_Rates_p2.png,.png,710162,eb61aa807a472953ee015fdde59c6eb5e5a8f7442dde15c80c9f05e1d91c7d33,eb61aa807a472953ee015fdde59c6eb5e5a8f7442dde15c80c9f05e1d91c7d33,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00087,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p2.txt,docs/_ocr_extract/Life_PlanCodes_Rates_p2.txt,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p2.txt,Life_PlanCodes_Rates_p2.txt,.txt,1984,ca88c8e39f1407fa247e0dac8a114cb7370a1c58d3e21b711dc5bab53e339f6c,ca88c8e39f1407fa247e0dac8a114cb7370a1c58d3e21b711dc5bab53e339f6c,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00088,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p3.png,docs/_ocr_extract/Life_PlanCodes_Rates_p3.png,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p3.png,Life_PlanCodes_Rates_p3.png,.png,692848,837071f6707ab2bbed0c71446fe9d5e7f9772cbb69e406d6baef2e6b5856380f,837071f6707ab2bbed0c71446fe9d5e7f9772cbb69e406d6baef2e6b5856380f,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00089,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p3.txt,docs/_ocr_extract/Life_PlanCodes_Rates_p3.txt,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p3.txt,Life_PlanCodes_Rates_p3.txt,.txt,2259,d89e53a0bc4e38aa05bdde7c4c4fe5618bd40a6ce4935634bedefc831733ccd0,d89e53a0bc4e38aa05bdde7c4c4fe5618bd40a6ce4935634bedefc831733ccd0,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00090,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p4.png,docs/_ocr_extract/Life_PlanCodes_Rates_p4.png,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p4.png,Life_PlanCodes_Rates_p4.png,.png,321201,996532a114e08a3438301cf6478e8d3982ca91f5a960e00187bc560f650249c1,996532a114e08a3438301cf6478e8d3982ca91f5a960e00187bc560f650249c1,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00091,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p4.txt,docs/_ocr_extract/Life_PlanCodes_Rates_p4.txt,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p4.txt,Life_PlanCodes_Rates_p4.txt,.txt,1185,34df132c06d37b83764e10855a0f0c4e0d92929e7ead681e020858088f0b28fe,34df132c06d37b83764e10855a0f0c4e0d92929e7ead681e020858088f0b28fe,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00092,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p5.png,docs/_ocr_extract/Life_PlanCodes_Rates_p5.png,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p5.png,Life_PlanCodes_Rates_p5.png,.png,554621,7edf205e2669852169627a50f7d85edfcc8ea1f532ddb6b6dee01777e5b9646a,7edf205e2669852169627a50f7d85edfcc8ea1f532ddb6b6dee01777e5b9646a,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00093,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p5.txt,docs/_ocr_extract/Life_PlanCodes_Rates_p5.txt,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p5.txt,Life_PlanCodes_Rates_p5.txt,.txt,2491,4e224729062d1773a266eaccccc4eae9a8e155eb7e5ad162b9fa4ce93ac955f4,4e224729062d1773a266eaccccc4eae9a8e155eb7e5ad162b9fa4ce93ac955f4,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00094,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p6.png,docs/_ocr_extract/Life_PlanCodes_Rates_p6.png,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p6.png,Life_PlanCodes_Rates_p6.png,.png,572050,c31b14f237f3436a36300e81c4d515b8f2a8e1de6a1fe64aa4b466f95eafc42d,c31b14f237f3436a36300e81c4d515b8f2a8e1de6a1fe64aa4b466f95eafc42d,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00095,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p6.txt,docs/_ocr_extract/Life_PlanCodes_Rates_p6.txt,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p6.txt,Life_PlanCodes_Rates_p6.txt,.txt,1827,7883852eca4d46be05b34faab4cfb17953eb728b71427e269128121bb049b322,7883852eca4d46be05b34faab4cfb17953eb728b71427e269128121bb049b322,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00096,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p7.png,docs/_ocr_extract/Life_PlanCodes_Rates_p7.png,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p7.png,Life_PlanCodes_Rates_p7.png,.png,544220,226348c51872764ca5acbc4ec9aa846ca68ee88d4e52638d395fd1795e483a2f,226348c51872764ca5acbc4ec9aa846ca68ee88d4e52638d395fd1795e483a2f,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00097,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Life_PlanCodes_Rates_p7.txt,docs/_ocr_extract/Life_PlanCodes_Rates_p7.txt,archive/legacy_cfic_rates/ocr_extract/Life_PlanCodes_Rates_p7.txt,Life_PlanCodes_Rates_p7.txt,.txt,1725,055be247922a61ca35290d19939854df86bd26a1223ec3d8f3479366c56a100e,055be247922a61ca35290d19939854df86bd26a1223ec3d8f3479366c56a100e,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00098,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_full.txt,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_full.txt,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_full.txt,Quest_PermaLife_PlanCode_Rates_full.txt,.txt,13955,0c9ea0481f12dede7e7dddc7bfc92c0d5ce42400f093802fbc43faca789f5059,0c9ea0481f12dede7e7dddc7bfc92c0d5ce42400f093802fbc43faca789f5059,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00099,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p1.png,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p1.png,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p1.png,Quest_PermaLife_PlanCode_Rates_p1.png,.png,406253,32e96d0c1ca7ee057cac266f0266f23a1a349e5813a0a874f1a01823c2eef6f2,32e96d0c1ca7ee057cac266f0266f23a1a349e5813a0a874f1a01823c2eef6f2,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00100,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p1.txt,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p1.txt,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p1.txt,Quest_PermaLife_PlanCode_Rates_p1.txt,.txt,2864,aa95948bc40316dd83d9c4ec3cad8caf9bb95a3cc797e9ed10ccfd936aa83e68,aa95948bc40316dd83d9c4ec3cad8caf9bb95a3cc797e9ed10ccfd936aa83e68,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00101,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p2.png,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p2.png,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p2.png,Quest_PermaLife_PlanCode_Rates_p2.png,.png,1031780,bbfd4954ef7537bbd755436c2b9fa7d833e4a329c974cfc3a5e0e9c3b5465379,bbfd4954ef7537bbd755436c2b9fa7d833e4a329c974cfc3a5e0e9c3b5465379,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00102,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p2.txt,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p2.txt,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p2.txt,Quest_PermaLife_PlanCode_Rates_p2.txt,.txt,2057,b6b7426b8c58c7aade8e4295689e31387f2c798020d84a12a8db144c1ac7158f,b6b7426b8c58c7aade8e4295689e31387f2c798020d84a12a8db144c1ac7158f,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00103,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p3.png,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p3.png,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p3.png,Quest_PermaLife_PlanCode_Rates_p3.png,.png,1711480,ac52a885091ea8fa2550f4d8855e3dddd959291be143052c0dd172e018d81acd,ac52a885091ea8fa2550f4d8855e3dddd959291be143052c0dd172e018d81acd,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00104,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p3.txt,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p3.txt,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p3.txt,Quest_PermaLife_PlanCode_Rates_p3.txt,.txt,2243,fc4e4bbdbc88b42738a8434b50b738012a9a29734d9dee8d8f9ac11adda4f4eb,fc4e4bbdbc88b42738a8434b50b738012a9a29734d9dee8d8f9ac11adda4f4eb,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00105,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p4.png,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p4.png,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p4.png,Quest_PermaLife_PlanCode_Rates_p4.png,.png,1226720,39465cac322e5ab7171c2679089b63579ce47a54b25296499b291bc3b8195678,39465cac322e5ab7171c2679089b63579ce47a54b25296499b291bc3b8195678,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00106,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p4.txt,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p4.txt,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p4.txt,Quest_PermaLife_PlanCode_Rates_p4.txt,.txt,2561,76ed439cf6a61e2ef3437d9d84daffb6220134eb409763eefab2bdd9afcd8941,76ed439cf6a61e2ef3437d9d84daffb6220134eb409763eefab2bdd9afcd8941,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00107,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p5.png,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p5.png,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p5.png,Quest_PermaLife_PlanCode_Rates_p5.png,.png,1048714,a5c20877df587b679578440af41ddfa43950968bcd5e31403b2b48fc4f30b0f4,a5c20877df587b679578440af41ddfa43950968bcd5e31403b2b48fc4f30b0f4,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00108,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p5.txt,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p5.txt,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p5.txt,Quest_PermaLife_PlanCode_Rates_p5.txt,.txt,2105,c2f0bf1aaf30758dc3c3752d0ed83005b3f858c3ae57f8aad83a9ff6fa84a601,c2f0bf1aaf30758dc3c3752d0ed83005b3f858c3ae57f8aad83a9ff6fa84a601,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00109,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p6.png,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p6.png,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p6.png,Quest_PermaLife_PlanCode_Rates_p6.png,.png,871032,13dcffd073061fc736e84c888623e6c29a4587d1bf75776a47c4d260e1cddb05,13dcffd073061fc736e84c888623e6c29a4587d1bf75776a47c4d260e1cddb05,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00110,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Quest_PermaLife_PlanCode_Rates_p6.txt,docs/_ocr_extract/Quest_PermaLife_PlanCode_Rates_p6.txt,archive/legacy_cfic_rates/ocr_extract/Quest_PermaLife_PlanCode_Rates_p6.txt,Quest_PermaLife_PlanCode_Rates_p6.txt,.txt,2105,377827f33836c4d49b8e6ec060b7a89a64d56d9899c91c9f7c9c4c898068ba3b,377827f33836c4d49b8e6ec060b7a89a64d56d9899c91c9f7c9c4c898068ba3b,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00111,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Term_PlanCodes_Rates_full.txt,docs/_ocr_extract/Term_PlanCodes_Rates_full.txt,archive/legacy_cfic_rates/ocr_extract/Term_PlanCodes_Rates_full.txt,Term_PlanCodes_Rates_full.txt,.txt,1296,1c2c111703215a6a040c9b99c6c6f6cbe6d7e18ecc2a8a0dcc72703a15dee5c7,1c2c111703215a6a040c9b99c6c6f6cbe6d7e18ecc2a8a0dcc72703a15dee5c7,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00112,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Term_PlanCodes_Rates_p1.png,docs/_ocr_extract/Term_PlanCodes_Rates_p1.png,archive/legacy_cfic_rates/ocr_extract/Term_PlanCodes_Rates_p1.png,Term_PlanCodes_Rates_p1.png,.png,105661,2c7a4fdd0cee5ab0df8c2b2c099d65c18465b765372de7355df8edded814d238,2c7a4fdd0cee5ab0df8c2b2c099d65c18465b765372de7355df8edded814d238,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00113,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Term_PlanCodes_Rates_p1.txt,docs/_ocr_extract/Term_PlanCodes_Rates_p1.txt,archive/legacy_cfic_rates/ocr_extract/Term_PlanCodes_Rates_p1.txt,Term_PlanCodes_Rates_p1.txt,.txt,556,4deb6e8ff2ef60734a195cd8679b5b8d3a39a5f5ca8ec7f2192d8409902a2e46,4deb6e8ff2ef60734a195cd8679b5b8d3a39a5f5ca8ec7f2192d8409902a2e46,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00114,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Term_PlanCodes_Rates_p2.png,docs/_ocr_extract/Term_PlanCodes_Rates_p2.png,archive/legacy_cfic_rates/ocr_extract/Term_PlanCodes_Rates_p2.png,Term_PlanCodes_Rates_p2.png,.png,2136216,ff827c0288234b008d92521db638e0a11a763ac0e757f2755f2d82971b09fdad,ff827c0288234b008d92521db638e0a11a763ac0e757f2755f2d82971b09fdad,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00115,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\_ocr_extract\Term_PlanCodes_Rates_p2.txt,docs/_ocr_extract/Term_PlanCodes_Rates_p2.txt,archive/legacy_cfic_rates/ocr_extract/Term_PlanCodes_Rates_p2.txt,Term_PlanCodes_Rates_p2.txt,.txt,736,864f3705977ee8acfc8d3e5d53c878dbe45248a7f43ef3950d649d61e975db28,864f3705977ee8acfc8d3e5d53c878dbe45248a7f43ef3950d649d61e975db28,Y,Generated output,derived,HISTORICAL_PENDING_REVIEW,generated,historical,N,,N,2026-07-12T14:57:11Z,Approved COPY_TO_ARCHIVE per Stage 2B decisions
CIT-SRC-00116,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\access_app_walkthrough.md,docs/access_app_walkthrough.md,docs/source_layout/access_app_walkthrough.md,access_app_walkthrough.md,.md,3847,21ec8f0f029ff45788a4391dfbe9cd45d1034a28ab156a258c5e1216117468bd,21ec8f0f029ff45788a4391dfbe9cd45d1034a28ab156a258c5e1216117468bd,Y,Documentation,derived,UNKNOWN,mixed,current,N,,N,2026-07-12T14:57:11Z,Approved COPY per Stage 2B decisions
CIT-SRC-00117,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\BW_PlanCode_Rates.pdf,docs/BW_PlanCode_Rates.pdf,source/product_documents/rate_sheets/BW_PlanCode_Rates.pdf,BW_PlanCode_Rates.pdf,.pdf,39799,681896c836ce21ce1cdfbefcf94434becb9f59bfcb00e48bbeebb8522f1c2ed9,681896c836ce21ce1cdfbefcf94434becb9f59bfcb00e48bbeebb8522f1c2ed9,Y,PDFs,client,PENDING_REVIEW,original,current,N,,N,2026-07-12T14:57:11Z,Approved COPY per Stage 2B decisions
CIT-SRC-00118,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\BWB_971_PlanCode_Rates.pdf,docs/BWB_971_PlanCode_Rates.pdf,source/product_documents/rate_sheets/BWB_971_PlanCode_Rates.pdf,BWB_971_PlanCode_Rates.pdf,.pdf,110785,fc64bf3645b15d1cff09a91157f0dae5baa91b230da41edd72f69a139db6296e,fc64bf3645b15d1cff09a91157f0dae5baa91b230da41edd72f69a139db6296e,Y,PDFs,client,PENDING_REVIEW,original,current,N,,N,2026-07-12T14:57:11Z,Approved COPY per Stage 2B decisions
CIT-SRC-00119,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\cash_value_extraction_plan.md,docs/cash_value_extraction_plan.md,docs/source_layout/cash_value_extraction_plan.md,cash_value_extraction_plan.md,.md,15748,8dc86a1c28d5bd64cab639a7649132c879eb4f9404152caad83ff85995b69536,8dc86a1c28d5bd64cab639a7649132c879eb4f9404152caad83ff85995b69536,Y,Documentation,derived,UNKNOWN,mixed,current,N,,N,2026-07-12T14:57:11Z,Approved COPY per Stage 2B decisions
CIT-SRC-00120,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\cifi0004.dbf,docs/cifi0004.dbf,source/original/dbf/cifi0004.dbf,cifi0004.dbf,.dbf,141484,4f0e7eb46dafa1c85aaa726513c273cbad863d1329f983651f91350d809b5912,4f0e7eb46dafa1c85aaa726513c273cbad863d1329f983651f91350d809b5912,Y,Database extracts,client,PENDING_REVIEW,original,current,N,,N,2026-07-12T14:57:11Z,Approved COPY per Stage 2B decisions
CIT-SRC-00121,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\cifi0007.DBF,docs/cifi0007.DBF,source/original/dbf/cifi0007.DBF,cifi0007.DBF,.DBF,33223660,a62a937cb3713d43e19231a0963e738a64e42a1d22ea763f1109241f12edd607,a62a937cb3713d43e19231a0963e738a64e42a1d22ea763f1109241f12edd607,Y,Database extracts,client,PENDING_REVIEW,original,current,N,,N,2026-07-12T14:57:11Z,Approved COPY per Stage 2B decisions
CIT-SRC-00122,C:\Users\warren\Documents\GitHub\Warrenhughes1974\CFIC_Rates\docs\cifianu1.dbf,docs/cifianu1.dbf,quarantine/sensitive_review/cifianu1.dbf,cifianu1.dbf,.dbf,7089060,39427b16db2b67d501a9f0af709f3ac60e7bd484a432b9de93c24211e2797bc7,39427b16db2b67d501a9f0af709f3ac60e7bd484a432b9de93c24211e2797bc7,Y,Database extracts,client,QUARANTINED,original,current,Y,,N,2026-07-12T14:57:12Z,Approved COPY_TO_QUARANTINE per Stage 2B decisions
