POLICY_NUMBER,ORIG_LOAN_AMOUNT,LOAN_AMT_ADDED,LOAN_BALANCE,MLOANPRIN_STAGING,MLOANBAL_STAGING,BA_REVIEW_FLAG
9011148847,42.56,-42.56,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011151209,10173.98,-10173.98,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011151285,297.86,-297.86,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011151436,67.07,5.36,72.43,72.43,72.43,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011152459,2617.55,-2617.55,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011152870,112.75,9.01,121.76,121.76,121.76,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011154752,1365.62,-1365.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011154852,6200.56,265.05,6465.61,6465.61,6465.61,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158068,3523.18,-3523.18,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158069,28.76,-28.76,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158071,25.93,-25.93,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158320,65.94,3.91,69.85,69.85,69.85,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158530,15.33,-15.33,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011158531,23.52,-23.52,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011160478,511.14,6.61,517.75,517.75,517.75,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011160479,799.75,10.34,810.09,810.09,810.09,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011160480,708.97,9.17,718.14,718.14,718.14,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011162203,1553.55,-1553.55,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011163086,389.36,-389.36,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011175485,197.08,-197.08,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011176782,62.63,-62.63,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011177896,914.97,73.12,988.09,988.09,988.09,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011177899,47.72,-47.72,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011178455,1385.19,-1385.19,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011179153,9007.88,411.36,9419.24,9419.24,9419.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011179371,16.2,-16.2,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011181080,3097.25,243.99,3341.24,3341.24,3341.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011181544,13.59,-13.59,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011183653,5703.41,-5703.41,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011183936,3378.4,188.67,3567.07,3567.07,3567.07,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011184753,2901.46,212.13,3113.59,3113.59,3113.59,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185002,1429.0,-1429.0,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185059,8217.58,-8217.58,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185375,69.16,-69.16,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185943,2599.7,-2599.7,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011185944,111.53,-111.53,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011187300,3121.77,-3121.77,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011188288,265.57,20.8,286.37,286.37,286.37,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011189530,85.99,6.87,92.86,92.86,92.86,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011189851,2523.37,191.34,2714.71,2714.71,2714.71,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011190146,12653.2,-12653.2,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011190388,83.69,5.57,89.26,89.26,89.26,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011190668,755.81,-134.03,621.78,621.78,621.78,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011191513,2960.1,-2960.1,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011191779,16177.31,1292.79,17470.1,17470.10,17470.10,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011191892,478.61,21.86,500.47,500.47,500.47,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011192121,139.11,11.12,150.23,150.23,150.23,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011193165,4886.03,390.46,5276.49,5276.49,5276.49,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011193218,5287.12,234.46,5521.58,5521.58,5521.58,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011193674,2678.31,-2678.31,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011193692,1.43,-1.43,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011194381,985.91,12.75,998.66,998.66,998.66,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011194729,15.07,1.2,16.27,16.27,16.27,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011194768,5031.61,-5031.61,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011195139,7241.99,-7241.99,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011195201,4918.95,391.97,5310.92,5310.92,5310.92,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011195601,186.6,14.91,201.51,201.51,201.51,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011195602,74.92,5.99,80.91,80.91,80.91,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196134,73541.13,-73541.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196169,77.99,3.06,81.05,81.05,81.05,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196170,61.39,2.41,63.8,63.80,63.80,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196444,2445.17,-2445.17,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196445,3517.34,160.62,3677.96,3677.96,3677.96,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011196852,1502.02,-1502.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197220,3111.34,172.38,3283.72,3283.72,3283.72,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197244,7712.62,612.84,8325.46,8325.46,8325.46,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197712,2025.35,131.2,2156.55,2156.55,2156.55,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197713,187.03,12.12,199.15,199.15,199.15,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197714,3.86,-3.86,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197715,593.64,-593.64,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011197716,690.13,52.49,742.62,742.62,742.62,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198043,2053.1,152.43,2205.53,2205.53,2205.53,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198246,2357.47,-2357.47,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198305,5053.42,403.84,5457.26,5457.26,5457.26,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198306,4308.12,344.28,4652.4,4652.40,4652.40,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198765,17504.4,1098.64,18603.04,18603.04,18603.04,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198799,52.96,-52.96,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198845,4747.94,-4747.94,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198926,89.21,-89.21,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198951,24.76,-24.76,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011198997,4446.32,94.65,4540.97,4540.97,4540.97,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011199549,119.3,9.51,128.81,128.81,128.81,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011199612,428.52,-428.52,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200008,37513.52,-37513.52,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200012,51.0,-51.0,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200196,1991.9,159.18,2151.08,2151.08,2151.08,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200570,5804.89,463.89,6268.78,6268.78,6268.78,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200673,110.42,8.82,119.24,119.24,119.24,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011200872,11495.44,918.64,12414.08,12414.08,12414.08,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011202381,1976.48,-1976.48,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203371,7053.71,-7053.71,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203455,3765.09,300.88,4065.97,4065.97,4065.97,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203456,5693.54,72.41,5765.95,5765.95,5765.95,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203458,0.02,-0.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011203598,1637.54,-1637.54,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011204257,8.63,-8.63,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011205919,2485.13,-2485.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011206410,3424.73,273.68,3698.41,3698.41,3698.41,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011206644,1315.3,-1315.3,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207112,387.95,20.46,408.41,408.41,408.41,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207113,1136.35,-1136.35,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207114,421.31,22.22,443.53,443.53,443.53,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207115,412.05,21.73,433.78,433.78,433.78,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207116,115.6,6.1,121.7,121.70,121.70,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207117,61.08,3.22,64.3,64.30,64.30,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011207222,174.62,-174.62,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011208332,812.52,10.51,823.03,823.03,823.03,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011208787,13430.02,-13430.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209064,743.75,-743.75,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209262,2343.41,-2343.41,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209469,21387.22,-21387.22,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209496,3328.65,-3328.65,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011209916,2128.83,-2128.83,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210060,394.55,-394.55,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210149,1121.32,-1121.32,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210611,787.14,-787.14,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210768,3168.13,253.18,3421.31,3421.31,3421.31,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011210769,1627.48,130.06,1757.54,1757.54,1757.54,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211133,8.27,0.66,8.93,8.93,8.93,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211134,17.4,1.39,18.79,18.79,18.79,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211323,5029.22,-5029.22,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011211326,8271.25,206.37,8477.62,8477.62,8477.62,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011212339,196.76,15.72,212.48,212.48,212.48,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011212602,11363.74,-11363.74,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011213043,1725.16,-1725.16,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011214223,7305.79,-7305.79,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011214731,3397.48,181.44,3578.92,3578.92,3578.92,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011215024,34091.73,2724.39,36816.12,36816.12,36816.12,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011215080,2313.61,-2313.61,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011215081,1562.24,-1562.24,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011215550,3363.63,190.84,3554.47,3554.47,3554.47,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011216127,1599.77,-1599.77,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011216498,3606.26,288.19,3894.45,3894.45,3894.45,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011219517,12389.0,-12389.0,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011220928,2144.23,-2144.23,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011221209,1696.13,-1696.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011221211,4581.78,-4581.78,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011221537,5718.81,457.01,6175.82,6175.82,6175.82,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011224556,49.08,-49.08,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011225015,4040.19,157.89,4198.08,4198.08,4198.08,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011225793,14015.93,-14015.93,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011226273,6857.06,547.97,7405.03,7405.03,7405.03,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011226579,1167.62,35.45,1203.07,1203.07,1203.07,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011227429,46.51,-46.51,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011227604,9.04,0.6,9.64,9.64,9.64,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011229737,2.32,-2.32,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011229738,28.12,-28.12,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011230767,8340.69,-8340.69,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011232775,645.31,-645.31,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011232776,645.31,-645.31,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011235627,3916.27,-3916.27,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011240164,6405.53,511.89,6917.42,6917.42,6917.42,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011243732,5662.39,452.5,6114.89,6114.89,6114.89,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011244378,541.86,-541.86,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011246246,6576.6,-6576.6,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011249830,2610.24,51.08,2661.32,2661.32,2661.32,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011249831,2621.69,51.3,2672.99,2672.99,2672.99,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011250566,1821.99,10.01,1832.0,1832.00,1832.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011250919,3743.3,299.14,4042.44,4042.44,4042.44,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011251166,3868.07,-3868.07,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011251167,2196.39,-2196.39,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011251369,58.35,-58.35,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011253007,166.43,-166.43,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011255665,89.02,-89.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011257022,3594.68,-3594.68,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011257037,11564.23,311.02,11875.25,11875.25,11875.25,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011257043,5398.44,-5398.44,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011257863,6199.03,-6199.03,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011261640,4256.8,310.26,4567.06,4567.06,4567.06,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011262630,5121.37,247.43,5368.8,5368.80,5368.80,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011262631,3316.71,-3316.71,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011262825,2237.57,132.44,2370.01,2370.01,2370.01,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011263126,137.21,7.94,145.15,145.15,145.15,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011263483,2062.08,164.79,2226.87,2226.87,2226.87,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011263484,2576.78,205.92,2782.7,2782.70,2782.70,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011263511,108.94,8.71,117.65,117.65,117.65,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011264015,16.66,-16.66,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011264194,2142.08,-2142.08,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011267253,2260.17,180.62,2440.79,2440.79,2440.79,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011268761,319.28,25.51,344.79,344.79,344.79,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011269166,179.76,-179.76,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011269263,1845.13,-1845.13,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011269382,4637.48,370.6,5008.08,5008.08,5008.08,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011271252,0.02,-0.02,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011271994,3028.58,59.26,3087.84,3087.84,3087.84,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011272310,26094.6,55.02,26149.62,26149.62,26149.62,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011273881,3556.05,-3556.05,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011273882,3496.01,-3496.01,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011273928,9442.17,754.56,10196.73,10196.73,10196.73,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011274753,357.78,-357.78,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011274754,724.32,-724.32,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011274755,457.93,-457.93,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011275503,11.89,-11.89,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9011283014,821.97,-821.97,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9015000171,1579.2,-1579.2,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9015000181,821.56,-821.56,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
9015000466,1.72,-1.72,0.0,0.00,0.00,MLOANPRIN=LOAN_BALANCE per Issue #32 v1.2
