SOURCE_POLICY,MPOLICY,PLAN_CODE,QLA_PLAN,MLOANINTX,MLOANINTX_SOURCE,MLOANINTX_RAW_QUIKPLAN,NOTE
9010755885,010755885C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010756091,010756091C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010756212,010756212C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010756540,010756540C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010756833,010756833C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010756909,010756909C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010759530,010759530C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010759555,010759555C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010759932,010759932C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010760306,010760306C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010760840,010760840C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010760865,010760865C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010760873,010760873C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010760874,010760874C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010761639,010761639C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010761870,010761870C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010761965,010761965C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010761966,010761966C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010762047,010762047C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010762068,010762068C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010762331,010762331C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010763006,010763006C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010763063,010763063C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010763378,010763378C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010764348,010764348C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010764379,010764379C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010766057,010766057C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010766284,010766284C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010766847,010766847C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010766920,010766920C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010766921,010766921C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010767772,010767772C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010767776,010767776C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010769191,010769191C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010769345,010769345C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010769711,010769711C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010769714,010769714C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010770571,010770571C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010770572,010770572C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010770719,010770719C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010770721,010770721C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010770816,010770816C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010771111,010771111C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010771354,010771354C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010772840,010772840C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010772903,010772903C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010772919,010772919C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010773575,010773575C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010773681,010773681C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010773682,010773682C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010774107,010774107C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010774109,010774109C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010774490,010774490C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010774868,010774868C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010775239,010775239C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010775583,010775583C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010775940,010775940C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010776157,010776157C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010776502,010776502C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010776651,010776651C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010776653,010776653C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010776811,010776811C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010776918,010776918C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010778474,010778474C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010778653,010778653C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010778697,010778697C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010779556,010779556C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010779563,010779563C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010780510,010780510C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010780668,010780668C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010781368,010781368C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010782818,010782818C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010783066,010783066C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010783269,010783269C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010783296,010783296C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010783715,010783715C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010784248,010784248C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010784249,010784249C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010784592,010784592C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010784731,010784731C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010784732,010784732C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010784742,010784742C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010785049,010785049C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010785099,010785099C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010785163,010785163C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010786152,010786152C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010786321,010786321C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010786800,010786800C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010787668,010787668C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010787669,010787669C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010787730,010787730C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010787952,010787952C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010788878,010788878C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010789348,010789348C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010789531,010789531C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010789532,010789532C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010789546,010789546C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010789547,010789547C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010790531,010790531C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010790532,010790532C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010790754,010790754C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010790782,010790782C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010791498,010791498C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010792541,010792541C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010792705,010792705C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010792706,010792706C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010793451,010793451C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010793737,010793737C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010793738,010793738C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010794112,010794112C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010794265,010794265C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010794520,010794520C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010795047,010795047C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010795699,010795699C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010795840,010795840C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010796459,010796459C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010796464,010796464C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010796912,010796912C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010797196,010797196C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010797197,010797197C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010798018,010798018C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010800286,010800286C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010802647,010802647C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010803025,010803025C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010803026,010803026C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010803417,010803417C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010804608,010804608C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010804711,010804711C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010806596,010806596C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010806606,010806606C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010806653,010806653C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010807566,010807566C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010808106,010808106C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010808548,010808548C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010808831,010808831C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010808895,010808895C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010808901,010808901C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010809317,010809317C,659 CEN SD,1659CS,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010809320,010809320C,659 CEN SD,1659CS,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010809333,010809333C,658 CEN SD,1658CS,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010809353,010809353C,659 CEN SD,1659CS,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010809581,010809581C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010809966,010809966C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010810194,010810194C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010810271,010810271C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010810504,010810504C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010810539,010810539C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010810691,010810691C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010810912,010810912C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010811204,010811204C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010811250,010811250C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010811319,010811319C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010812930,010812930C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010813163,010813163C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010813414,010813414C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010813426,010813426C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010813427,010813427C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010814167,010814167C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010814172,010814172C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010814390,010814390C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010814559,010814559C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010814968,010814968C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010815236,010815236C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010815416,010815416C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010815417,010815417C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010815523,010815523C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010815524,010815524C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010816331,010816331C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010816898,010816898C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010816928,010816928C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010817366,010817366C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010817367,010817367C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010817415,010817415C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010817483,010817483C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010817639,010817639C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010817835,010817835C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010817836,010817836C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010818008,010818008C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010818051,010818051C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010819271,010819271C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010819400,010819400C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010819774,010819774C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010819960,010819960C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010819961,010819961C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010821381,010821381C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010822238,010822238C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010822851,010822851C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010823187,010823187C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010824611,010824611C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010825195,010825195C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010825694,010825694C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010825720,010825720C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010825968,010825968C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010825969,010825969C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010826097,010826097C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010826130,010826130C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010826133,010826133C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010827081,010827081C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010827434,010827434C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010827507,010827507C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010827528,010827528C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010827575,010827575C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010827674,010827674C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010827699,010827699C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010828368,010828368C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010828370,010828370C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010831150,010831150C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010831478,010831478C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010832626,010832626C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010832740,010832740C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010833382,010833382C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010833467,010833467C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010834414,010834414C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010834430,010834430C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010834489,010834489C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010834689,010834689C,659 CEN SD,1659CS,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010834690,010834690C,659 CEN SD,1659CS,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010835334,010835334C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010836265,010836265C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010838863,010838863C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010839290,010839290C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010839783,010839783C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010839784,010839784C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010840848,010840848C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010841782,010841782C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010841783,010841783C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010842016,010842016C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010842017,010842017C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010842026,010842026C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010842291,010842291C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010842857,010842857C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010842863,010842863C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010842962,010842962C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010844069,010844069C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010844322,010844322C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010844496,010844496C,658 CEN I,1658C1,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010845307,010845307C,659 CEN II,1659C2,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010845706,010845706C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
9010845880,010845880C,659 CEN SR,1659CR,A,default,22,QuikPlan LOANINTX missing or invalid; applied mloanintx_default.
