PLAN,AGE,CNTL,CV0,CV1,CV2,CV3,CV4,CV5,CV6,CV7,CV8,CV9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE
109R2G,20,04,396.00,410.00,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,0,00,00,0000,00,19000101
109R2G,20,05,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,0,00,00,0000,00,19000101
109R2G,20,06,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,0,00,00,0000,00,19000101
109R2G,20,07,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,0,00,00,0000,00,19000101
109R2G,21,00,.00,.00,3.00,11.00,19.00,28.00,37.00,46.00,56.00,66.00,0,00,00,0000,00,19000101
109R2G,21,01,77.00,88.00,100.00,112.00,124.00,137.00,151.00,165.00,179.00,194.00,0,00,00,0000,00,19000101
109R2G,21,02,201.00,208.00,216.00,224.00,232.00,240.00,249.00,258.00,268.00,277.00,0,00,00,0000,00,19000101
109R2G,21,03,288.00,298.00,309.00,321.00,332.00,344.00,357.00,370.00,383.00,396.00,0,00,00,0000,00,19000101
109R2G,21,04,410.00,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,0,00,00,0000,00,19000101
109R2G,21,05,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,0,00,00,0000,00,19000101
109R2G,21,06,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,0,00,00,0000,00,19000101
109R2G,21,07,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,0,00,00,0000,00,19000101
109R2G,22,00,.00,.00,4.00,12.00,20.00,29.00,39.00,48.00,59.00,69.00,0,00,00,0000,00,19000101
109R2G,22,01,80.00,92.00,104.00,116.00,129.00,142.00,156.00,171.00,186.00,201.00,0,00,00,0000,00,19000101
109R2G,22,02,208.00,216.00,224.00,232.00,240.00,249.00,258.00,268.00,277.00,288.00,0,00,00,0000,00,19000101
109R2G,22,03,298.00,309.00,321.00,332.00,344.00,357.00,370.00,383.00,396.00,410.00,0,00,00,0000,00,19000101
109R2G,22,04,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,0,00,00,0000,00,19000101
109R2G,22,05,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,0,00,00,0000,00,19000101
109R2G,22,06,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,0,00,00,0000,00,19000101
109R2G,22,07,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,,0,00,00,0000,00,19000101
109R2G,23,00,.00,.00,4.00,13.00,22.00,31.00,41.00,51.00,61.00,72.00,0,00,00,0000,00,19000101
109R2G,23,01,84.00,96.00,108.00,121.00,134.00,148.00,162.00,177.00,192.00,208.00,0,00,00,0000,00,19000101
109R2G,23,02,216.00,224.00,232.00,240.00,249.00,258.00,268.00,277.00,288.00,298.00,0,00,00,0000,00,19000101
109R2G,23,03,309.00,321.00,332.00,344.00,357.00,370.00,383.00,396.00,410.00,424.00,0,00,00,0000,00,19000101
109R2G,23,04,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,0,00,00,0000,00,19000101
109R2G,23,05,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,0,00,00,0000,00,19000101
109R2G,23,06,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,0,00,00,0000,00,19000101
109R2G,23,07,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,,,0,00,00,0000,00,19000101
109R2G,24,00,.00,.00,5.00,14.00,23.00,32.00,43.00,53.00,64.00,75.00,0,00,00,0000,00,19000101
109R2G,24,01,87.00,99.00,112.00,125.00,139.00,153.00,168.00,183.00,199.00,216.00,0,00,00,0000,00,19000101
109R2G,24,02,224.00,232.00,240.00,249.00,258.00,268.00,277.00,288.00,298.00,309.00,0,00,00,0000,00,19000101
109R2G,24,03,321.00,332.00,344.00,357.00,370.00,383.00,396.00,410.00,424.00,438.00,0,00,00,0000,00,19000101
109R2G,24,04,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,0,00,00,0000,00,19000101
109R2G,24,05,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,0,00,00,0000,00,19000101
109R2G,24,06,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,0,00,00,0000,00,19000101
109R2G,24,07,880.00,893.00,908.00,929.00,957.00,1000.00,,,,,0,00,00,0000,00,19000101
109R2G,25,00,.00,.00,5.00,15.00,24.00,34.00,45.00,56.00,67.00,79.00,0,00,00,0000,00,19000101
109R2G,25,01,91.00,103.00,116.00,130.00,144.00,159.00,174.00,190.00,206.00,224.00,0,00,00,0000,00,19000101
109R2G,25,02,232.00,240.00,249.00,258.00,268.00,277.00,288.00,298.00,309.00,321.00,0,00,00,0000,00,19000101
109R2G,25,03,332.00,344.00,357.00,370.00,383.00,396.00,410.00,424.00,438.00,452.00,0,00,00,0000,00,19000101
109R2G,25,04,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,0,00,00,0000,00,19000101
109R2G,25,05,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,0,00,00,0000,00,19000101
109R2G,25,06,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,0,00,00,0000,00,19000101
109R2G,25,07,893.00,908.00,929.00,957.00,1000.00,,,,,,0,00,00,0000,00,19000101
109R2G,26,00,.00,.00,6.00,16.00,26.00,36.00,47.00,58.00,70.00,82.00,0,00,00,0000,00,19000101
109R2G,26,01,94.00,107.00,121.00,135.00,149.00,165.00,180.00,197.00,214.00,232.00,0,00,00,0000,00,19000101
109R2G,26,02,240.00,249.00,258.00,268.00,277.00,288.00,298.00,309.00,321.00,332.00,0,00,00,0000,00,19000101
109R2G,26,03,344.00,357.00,370.00,383.00,396.00,410.00,424.00,438.00,452.00,467.00,0,00,00,0000,00,19000101
109R2G,26,04,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,0,00,00,0000,00,19000101
109R2G,26,05,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,0,00,00,0000,00,19000101
109R2G,26,06,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,0,00,00,0000,00,19000101
109R2G,26,07,908.00,929.00,957.00,1000.00,,,,,,,0,00,00,0000,00,19000101
109R2G,27,00,.00,.00,7.00,17.00,27.00,38.00,49.00,61.00,73.00,85.00,0,00,00,0000,00,19000101
109R2G,27,01,98.00,111.00,125.00,140.00,155.00,170.00,187.00,204.00,222.00,240.00,0,00,00,0000,00,19000101
109R2G,27,02,249.00,258.00,268.00,277.00,288.00,298.00,309.00,321.00,332.00,344.00,0,00,00,0000,00,19000101
109R2G,27,03,357.00,370.00,383.00,396.00,410.00,424.00,438.00,452.00,467.00,482.00,0,00,00,0000,00,19000101
109R2G,27,04,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,0,00,00,0000,00,19000101
109R2G,27,05,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,0,00,00,0000,00,19000101
109R2G,27,06,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,0,00,00,0000,00,19000101
109R2G,27,07,929.00,957.00,1000.00,,,,,,,,0,00,00,0000,00,19000101
109R2G,28,00,.00,.00,8.00,18.00,29.00,40.00,51.00,63.00,76.00,88.00,0,00,00,0000,00,19000101
109R2G,28,01,102.00,116.00,130.00,145.00,160.00,177.00,193.00,211.00,230.00,249.00,0,00,00,0000,00,19000101
109R2G,28,02,258.00,268.00,277.00,288.00,298.00,309.00,321.00,332.00,344.00,357.00,0,00,00,0000,00,19000101
109R2G,28,03,370.00,383.00,396.00,410.00,424.00,438.00,452.00,467.00,482.00,497.00,0,00,00,0000,00,19000101
109R2G,28,04,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,0,00,00,0000,00,19000101
109R2G,28,05,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,0,00,00,0000,00,19000101
109R2G,28,06,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,0,00,00,0000,00,19000101
109R2G,28,07,957.00,1000.00,,,,,,,,,0,00,00,0000,00,19000101
109R2G,29,00,.00,.00,8.00,19.00,30.00,41.00,53.00,66.00,79.00,92.00,0,00,00,0000,00,19000101
109R2G,29,01,106.00,120.00,135.00,150.00,166.00,183.00,201.00,219.00,238.00,258.00,0,00,00,0000,00,19000101
109R2G,29,02,268.00,277.00,288.00,298.00,309.00,321.00,332.00,344.00,357.00,370.00,0,00,00,0000,00,19000101
109R2G,29,03,383.00,396.00,410.00,424.00,438.00,452.00,467.00,482.00,497.00,512.00,0,00,00,0000,00,19000101
109R2G,29,04,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,0,00,00,0000,00,19000101
109R2G,29,05,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,0,00,00,0000,00,19000101
109R2G,29,06,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,0,00,00,0000,00,19000101
109R2G,29,07,1000.00,,,,,,,,,,0,00,00,0000,00,19000101
109R2G,30,00,.00,.00,9.00,20.00,31.00,43.00,56.00,68.00,81.00,95.00,0,00,00,0000,00,19000101
109R2G,30,01,109.00,124.00,139.00,155.00,172.00,190.00,208.00,227.00,247.00,268.00,0,00,00,0000,00,19000101
109R2G,30,02,277.00,288.00,298.00,309.00,321.00,332.00,344.00,357.00,370.00,383.00,0,00,00,0000,00,19000101
109R2G,30,03,396.00,410.00,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,0,00,00,0000,00,19000101
109R2G,30,04,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,0,00,00,0000,00,19000101
109R2G,30,05,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,0,00,00,0000,00,19000101
109R2G,30,06,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,0,00,00,0000,00,19000101
109R2G,31,00,.00,.00,10.00,21.00,33.00,45.00,58.00,71.00,84.00,99.00,0,00,00,0000,00,19000101
109R2G,31,01,113.00,128.00,144.00,161.00,178.00,196.00,215.00,235.00,256.00,277.00,0,00,00,0000,00,19000101
109R2G,31,02,288.00,298.00,309.00,321.00,332.00,344.00,357.00,370.00,383.00,396.00,0,00,00,0000,00,19000101
109R2G,31,03,410.00,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,0,00,00,0000,00,19000101
109R2G,31,04,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,0,00,00,0000,00,19000101
109R2G,31,05,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,0,00,00,0000,00,19000101
109R2G,31,06,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,0,00,00,0000,00,19000101
109R2G,32,00,.00,.00,10.00,22.00,34.00,47.00,60.00,73.00,87.00,102.00,0,00,00,0000,00,19000101
109R2G,32,01,117.00,133.00,150.00,167.00,185.00,204.00,223.00,244.00,265.00,288.00,0,00,00,0000,00,19000101
109R2G,32,02,298.00,309.00,321.00,332.00,344.00,357.00,370.00,383.00,396.00,410.00,0,00,00,0000,00,19000101
109R2G,32,03,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,0,00,00,0000,00,19000101
109R2G,32,04,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,0,00,00,0000,00,19000101
109R2G,32,05,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,0,00,00,0000,00,19000101
109R2G,32,06,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,,0,00,00,0000,00,19000101
109R2G,33,00,.00,.00,11.00,23.00,36.00,49.00,62.00,76.00,91.00,106.00,0,00,00,0000,00,19000101
109R2G,33,01,121.00,138.00,155.00,173.00,192.00,211.00,232.00,253.00,275.00,298.00,0,00,00,0000,00,19000101
109R2G,33,02,309.00,321.00,332.00,344.00,357.00,370.00,383.00,396.00,410.00,424.00,0,00,00,0000,00,19000101
109R2G,33,03,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,0,00,00,0000,00,19000101
109R2G,33,04,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,0,00,00,0000,00,19000101
109R2G,33,05,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,0,00,00,0000,00,19000101
109R2G,33,06,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,,,0,00,00,0000,00,19000101
109R2G,34,00,.00,.00,11.00,24.00,37.00,50.00,64.00,79.00,94.00,109.00,0,00,00,0000,00,19000101
109R2G,34,01,126.00,143.00,161.00,179.00,199.00,219.00,240.00,262.00,285.00,309.00,0,00,00,0000,00,19000101
109R2G,34,02,321.00,332.00,344.00,357.00,370.00,383.00,396.00,410.00,424.00,438.00,0,00,00,0000,00,19000101
109R2G,34,03,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,0,00,00,0000,00,19000101
109R2G,34,04,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,0,00,00,0000,00,19000101
109R2G,34,05,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,0,00,00,0000,00,19000101
109R2G,34,06,880.00,893.00,908.00,929.00,957.00,1000.00,,,,,0,00,00,0000,00,19000101
109R2G,35,00,.00,.00,12.00,25.00,38.00,52.00,67.00,81.00,97.00,113.00,0,00,00,0000,00,19000101
109R2G,35,01,130.00,148.00,166.00,186.00,206.00,227.00,249.00,272.00,296.00,321.00,0,00,00,0000,00,19000101
109R2G,35,02,332.00,344.00,357.00,370.00,383.00,396.00,410.00,424.00,438.00,452.00,0,00,00,0000,00,19000101
109R2G,35,03,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,0,00,00,0000,00,19000101
109R2G,35,04,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,0,00,00,0000,00,19000101
109R2G,35,05,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,0,00,00,0000,00,19000101
109R2G,35,06,893.00,908.00,929.00,957.00,1000.00,,,,,,0,00,00,0000,00,19000101
109R2G,36,00,.00,.00,13.00,26.00,40.00,54.00,69.00,84.00,100.00,117.00,0,00,00,0000,00,19000101
109R2G,36,01,135.00,153.00,173.00,193.00,214.00,236.00,258.00,282.00,307.00,332.00,0,00,00,0000,00,19000101
109R2G,36,02,344.00,357.00,370.00,383.00,396.00,410.00,424.00,438.00,452.00,467.00,0,00,00,0000,00,19000101
109R2G,36,03,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,0,00,00,0000,00,19000101
109R2G,36,04,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,0,00,00,0000,00,19000101
109R2G,36,05,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,0,00,00,0000,00,19000101
109R2G,36,06,908.00,929.00,957.00,1000.00,,,,,,,0,00,00,0000,00,19000101
109R2G,37,00,.00,.00,13.00,27.00,41.00,56.00,71.00,87.00,104.00,122.00,0,00,00,0000,00,19000101
109R2G,37,01,140.00,159.00,179.00,200.00,222.00,244.00,268.00,292.00,318.00,344.00,0,00,00,0000,00,19000101
109R2G,37,02,357.00,370.00,383.00,396.00,410.00,424.00,438.00,452.00,467.00,482.00,0,00,00,0000,00,19000101
109R2G,37,03,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,0,00,00,0000,00,19000101
109R2G,37,04,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,0,00,00,0000,00,19000101
109R2G,37,05,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,0,00,00,0000,00,19000101
109R2G,37,06,929.00,957.00,1000.00,,,,,,,,0,00,00,0000,00,19000101
109R2G,38,00,.00,.00,14.00,28.00,43.00,58.00,74.00,91.00,108.00,126.00,0,00,00,0000,00,19000101
109R2G,38,01,145.00,165.00,186.00,207.00,230.00,253.00,278.00,303.00,329.00,357.00,0,00,00,0000,00,19000101
109R2G,38,02,370.00,383.00,396.00,410.00,424.00,438.00,452.00,467.00,482.00,497.00,0,00,00,0000,00,19000101
109R2G,38,03,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,0,00,00,0000,00,19000101
109R2G,38,04,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,0,00,00,0000,00,19000101
109R2G,38,05,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,0,00,00,0000,00,19000101
109R2G,38,06,957.00,1000.00,,,,,,,,,0,00,00,0000,00,19000101
109R2G,39,00,.00,.00,14.00,29.00,44.00,60.00,77.00,94.00,112.00,131.00,0,00,00,0000,00,19000101
109R2G,39,01,151.00,171.00,193.00,215.00,238.00,263.00,288.00,314.00,341.00,370.00,0,00,00,0000,00,19000101
109R2G,39,02,383.00,396.00,410.00,424.00,438.00,452.00,467.00,482.00,497.00,512.00,0,00,00,0000,00,19000101
109R2G,39,03,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,0,00,00,0000,00,19000101
109R2G,39,04,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,0,00,00,0000,00,19000101
109R2G,39,05,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,0,00,00,0000,00,19000101
109R2G,39,06,1000.00,,,,,,,,,,0,00,00,0000,00,19000101
109R2G,40,00,.00,.00,15.00,30.00,46.00,62.00,80.00,98.00,117.00,136.00,0,00,00,0000,00,19000101
109R2G,40,01,157.00,178.00,200.00,223.00,247.00,272.00,298.00,325.00,353.00,383.00,0,00,00,0000,00,19000101
109R2G,40,02,396.00,410.00,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,0,00,00,0000,00,19000101
109R2G,40,03,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,0,00,00,0000,00,19000101
109R2G,40,04,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,0,00,00,0000,00,19000101
109R2G,40,05,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,0,00,00,0000,00,19000101
109R2G,41,00,.00,1.00,16.00,32.00,48.00,65.00,83.00,102.00,121.00,142.00,0,00,00,0000,00,19000101
109R2G,41,01,163.00,185.00,208.00,232.00,256.00,282.00,309.00,337.00,366.00,396.00,0,00,00,0000,00,19000101
109R2G,41,02,410.00,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,0,00,00,0000,00,19000101
109R2G,41,03,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,0,00,00,0000,00,19000101
109R2G,41,04,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,0,00,00,0000,00,19000101
109R2G,41,05,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,0,00,00,0000,00,19000101
109R2G,42,00,.00,1.00,17.00,33.00,50.00,68.00,86.00,106.00,126.00,147.00,0,00,00,0000,00,19000101
109R2G,42,01,169.00,192.00,216.00,240.00,266.00,293.00,320.00,349.00,379.00,410.00,0,00,00,0000,00,19000101
109R2G,42,02,424.00,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,0,00,00,0000,00,19000101
109R2G,42,03,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,0,00,00,0000,00,19000101
109R2G,42,04,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,0,00,00,0000,00,19000101
109R2G,42,05,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,,0,00,00,0000,00,19000101
109R2G,43,00,.00,1.00,18.00,35.00,52.00,71.00,90.00,110.00,131.00,153.00,0,00,00,0000,00,19000101
109R2G,43,01,176.00,199.00,224.00,249.00,276.00,303.00,332.00,361.00,392.00,424.00,0,00,00,0000,00,19000101
109R2G,43,02,438.00,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,0,00,00,0000,00,19000101
109R2G,43,03,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,0,00,00,0000,00,19000101
109R2G,43,04,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,0,00,00,0000,00,19000101
109R2G,43,05,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,,,0,00,00,0000,00,19000101
109R2G,44,00,.00,2.00,19.00,36.00,55.00,74.00,94.00,115.00,136.00,159.00,0,00,00,0000,00,19000101
109R2G,44,01,182.00,207.00,232.00,258.00,286.00,314.00,343.00,373.00,405.00,438.00,0,00,00,0000,00,19000101
109R2G,44,02,452.00,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,0,00,00,0000,00,19000101
109R2G,44,03,608.00,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,0,00,00,0000,00,19000101
109R2G,44,04,765.00,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,0,00,00,0000,00,19000101
109R2G,44,05,880.00,893.00,908.00,929.00,957.00,1000.00,,,,,0,00,00,0000,00,19000101
109R2G,45,00,.00,2.00,20.00,38.00,57.00,77.00,98.00,119.00,142.00,165.00,0,00,00,0000,00,19000101
109R2G,45,01,189.00,215.00,241.00,268.00,296.00,325.00,355.00,386.00,418.00,452.00,0,00,00,0000,00,19000101
109R2G,45,02,467.00,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,0,00,00,0000,00,19000101
109R2G,45,03,624.00,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,0,00,00,0000,00,19000101
109R2G,45,04,779.00,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,0,00,00,0000,00,19000101
109R2G,45,05,893.00,908.00,929.00,957.00,1000.00,,,,,,0,00,00,0000,00,19000101
109R2G,46,00,.00,3.00,21.00,40.00,60.00,81.00,102.00,124.00,147.00,172.00,0,00,00,0000,00,19000101
109R2G,46,01,197.00,222.00,249.00,277.00,306.00,336.00,367.00,399.00,432.00,467.00,0,00,00,0000,00,19000101
109R2G,46,02,482.00,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,0,00,00,0000,00,19000101
109R2G,46,03,640.00,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,0,00,00,0000,00,19000101
109R2G,46,04,793.00,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,0,00,00,0000,00,19000101
109R2G,46,05,908.00,929.00,957.00,1000.00,,,,,,,0,00,00,0000,00,19000101
109R2G,47,00,.00,3.00,22.00,42.00,63.00,84.00,106.00,129.00,153.00,178.00,0,00,00,0000,00,19000101
109R2G,47,01,204.00,230.00,258.00,287.00,316.00,347.00,379.00,412.00,446.00,482.00,0,00,00,0000,00,19000101
109R2G,47,02,497.00,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,0,00,00,0000,00,19000101
109R2G,47,03,656.00,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,0,00,00,0000,00,19000101
109R2G,47,04,806.00,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,0,00,00,0000,00,19000101
109R2G,47,05,929.00,957.00,1000.00,,,,,,,,0,00,00,0000,00,19000101
109R2G,48,00,.00,4.00,24.00,44.00,65.00,87.00,110.00,134.00,159.00,185.00,0,00,00,0000,00,19000101
109R2G,48,01,211.00,239.00,267.00,297.00,327.00,359.00,391.00,425.00,460.00,497.00,0,00,00,0000,00,19000101
109R2G,48,02,512.00,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,0,00,00,0000,00,19000101
109R2G,48,03,672.00,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,0,00,00,0000,00,19000101
109R2G,48,04,818.00,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,0,00,00,0000,00,19000101
109R2G,48,05,957.00,1000.00,,,,,,,,,0,00,00,0000,00,19000101
109R2G,49,00,.00,4.00,25.00,46.00,68.00,91.00,115.00,139.00,165.00,191.00,0,00,00,0000,00,19000101
109R2G,49,01,219.00,247.00,276.00,306.00,338.00,370.00,404.00,438.00,475.00,512.00,0,00,00,0000,00,19000101
109R2G,49,02,528.00,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,0,00,00,0000,00,19000101
109R2G,49,03,688.00,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,0,00,00,0000,00,19000101
109R2G,49,04,829.00,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,0,00,00,0000,00,19000101
109R2G,49,05,1000.00,,,,,,,,,,0,00,00,0000,00,19000101
109R2G,50,00,.00,5.00,26.00,48.00,71.00,95.00,119.00,144.00,171.00,198.00,0,00,00,0000,00,19000101
109R2G,50,01,226.00,255.00,285.00,316.00,348.00,382.00,416.00,452.00,489.00,528.00,0,00,00,0000,00,19000101
109R2G,50,02,544.00,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,0,00,00,0000,00,19000101
109R2G,50,03,704.00,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,0,00,00,0000,00,19000101
109R2G,50,04,839.00,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,0,00,00,0000,00,19000101
109R2G,51,00,.00,5.00,27.00,50.00,74.00,98.00,123.00,150.00,177.00,205.00,0,00,00,0000,00,19000101
109R2G,51,01,234.00,264.00,294.00,326.00,359.00,393.00,429.00,466.00,504.00,544.00,0,00,00,0000,00,19000101
109R2G,51,02,560.00,576.00,592.00,608.00,624.00,640.00,656.00,672.00,688.00,704.00,0,00,00,0000,00,19000101
109R2G,51,03,720.00,735.00,750.00,765.00,779.00,793.00,806.00,818.00,829.00,839.00,0,00,00,0000,00,19000101
109R2G,51,04,849.00,859.00,869.00,880.00,893.00,908.00,929.00,957.00,1000.00,,0,00,00,0000,00,19000101
109R2G,52,00,.00,6.00,29.00,52.00,77.00,102.00,128.00,155.00,183.00,212.00,0,00,00,0000,00,19000101
