PLAN,AGE,CNTL,TV0,TV1,TV2,TV3,TV4,TV5,TV6,TV7,TV8,TV9,GENDER,UWCLASS,BAND,ISSCNTRY,ISSUEST,EFFDATE
10R28A,10,03,300.33,310.07,320.05,330.27,340.71,351.39,362.31,373.47,384.88,396.52,0,00,00,0000,00,19000101
10R28A,10,04,408.42,420.52,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,0,00,00,0000,00,19000101
10R28A,10,05,536.73,550.31,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,0,00,00,0000,00,19000101
10R28A,10,06,672.38,685.67,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,0,00,00,0000,00,19000101
10R28A,10,07,791.30,801.63,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,0,00,00,0000,00,19000101
10R28A,10,08,877.02,884.79,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,0,00,00,0000,00,19000101
10R28A,11,00,.00,8.39,16.99,25.79,34.78,43.96,53.38,63.08,73.12,83.54,0,00,00,0000,00,19000101
10R28A,11,01,94.39,105.71,117.53,129.89,142.81,156.30,170.37,185.03,200.30,216.20,0,00,00,0000,00,19000101
10R28A,11,02,223.46,230.99,238.78,246.82,255.13,263.68,272.48,281.53,290.81,300.33,0,00,00,0000,00,19000101
10R28A,11,03,310.07,320.05,330.27,340.71,351.39,362.31,373.47,384.88,396.52,408.42,0,00,00,0000,00,19000101
10R28A,11,04,420.52,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,0,00,00,0000,00,19000101
10R28A,11,05,550.31,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,0,00,00,0000,00,19000101
10R28A,11,06,685.67,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,0,00,00,0000,00,19000101
10R28A,11,07,801.63,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,0,00,00,0000,00,19000101
10R28A,11,08,884.79,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,,0,00,00,0000,00,19000101
10R28A,12,00,.00,8.57,17.34,26.30,35.45,44.83,54.50,64.49,74.87,85.68,0,00,00,0000,00,19000101
10R28A,12,01,96.95,108.73,121.04,133.90,147.34,161.35,175.96,191.18,207.01,223.46,0,00,00,0000,00,19000101
10R28A,12,02,230.99,238.78,246.82,255.13,263.68,272.48,281.53,290.81,300.33,310.07,0,00,00,0000,00,19000101
10R28A,12,03,320.05,330.27,340.71,351.39,362.31,373.47,384.88,396.52,408.42,420.52,0,00,00,0000,00,19000101
10R28A,12,04,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,0,00,00,0000,00,19000101
10R28A,12,05,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,0,00,00,0000,00,19000101
10R28A,12,06,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,0,00,00,0000,00,19000101
10R28A,12,07,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,0,00,00,0000,00,19000101
10R28A,12,08,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,,,0,00,00,0000,00,19000101
10R28A,13,00,.00,8.74,17.66,26.78,36.12,45.74,55.69,66.02,76.78,88.01,0,00,00,0000,00,19000101
10R28A,13,01,99.73,111.98,124.79,138.17,152.13,166.67,181.82,197.58,213.97,230.99,0,00,00,0000,00,19000101
10R28A,13,02,238.78,246.82,255.13,263.68,272.48,281.53,290.81,300.33,310.07,320.05,0,00,00,0000,00,19000101
10R28A,13,03,330.27,340.71,351.39,362.31,373.47,384.88,396.52,408.42,420.52,432.83,0,00,00,0000,00,19000101
10R28A,13,04,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,0,00,00,0000,00,19000101
10R28A,13,05,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,0,00,00,0000,00,19000101
10R28A,13,06,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,0,00,00,0000,00,19000101
10R28A,13,07,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,0,00,00,0000,00,19000101
10R28A,13,08,902.20,912.36,923.66,935.99,948.89,961.54,,,,,0,00,00,0000,00,19000101
10R28A,14,00,.00,8.88,17.96,27.25,36.83,46.74,57.02,67.72,78.89,90.55,0,00,00,0000,00,19000101
10R28A,14,01,102.75,115.49,128.81,142.69,157.17,172.25,187.93,204.24,221.18,238.78,0,00,00,0000,00,19000101
10R28A,14,02,246.82,255.13,263.68,272.48,281.53,290.81,300.33,310.07,320.05,330.27,0,00,00,0000,00,19000101
10R28A,14,03,340.71,351.39,362.31,373.47,384.88,396.52,408.42,420.52,432.83,445.31,0,00,00,0000,00,19000101
10R28A,14,04,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,0,00,00,0000,00,19000101
10R28A,14,05,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,0,00,00,0000,00,19000101
10R28A,14,06,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,0,00,00,0000,00,19000101
10R28A,14,07,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,0,00,00,0000,00,19000101
10R28A,14,08,912.36,923.66,935.99,948.89,961.54,,,,,,0,00,00,0000,00,19000101
10R28A,15,00,.00,9.03,18.28,27.80,37.65,47.88,58.52,69.63,81.23,93.36,0,00,00,0000,00,19000101
10R28A,15,01,106.03,119.28,133.09,147.49,162.49,178.09,194.31,211.16,228.66,246.82,0,00,00,0000,00,19000101
10R28A,15,02,255.13,263.68,272.48,281.53,290.81,300.33,310.07,320.05,330.27,340.71,0,00,00,0000,00,19000101
10R28A,15,03,351.39,362.31,373.47,384.88,396.52,408.42,420.52,432.83,445.31,457.94,0,00,00,0000,00,19000101
10R28A,15,04,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,0,00,00,0000,00,19000101
10R28A,15,05,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,723.89,0,00,00,0000,00,19000101
10R28A,15,06,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,830.16,0,00,00,0000,00,19000101
10R28A,15,07,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,912.36,0,00,00,0000,00,19000101
10R28A,15,08,923.66,935.99,948.89,961.54,,,,,,,0,00,00,0000,00,19000101
10R28A,16,00,.00,9.20,18.67,28.46,38.62,49.20,60.24,71.77,83.82,96.43,0,00,00,0000,00,19000101
10R28A,16,01,109.60,123.33,137.65,152.55,168.07,184.19,200.94,218.34,236.39,255.13,0,00,00,0000,00,19000101
10R28A,16,02,263.68,272.48,281.53,290.81,300.33,310.07,320.05,330.27,340.71,351.39,0,00,00,0000,00,19000101
10R28A,16,03,362.31,373.47,384.88,396.52,408.42,420.52,432.83,445.31,457.94,470.72,0,00,00,0000,00,19000101
10R28A,16,04,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,604.87,0,00,00,0000,00,19000101
10R28A,16,05,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,723.89,735.90,0,00,00,0000,00,19000101
10R28A,16,06,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,830.16,838.69,0,00,00,0000,00,19000101
10R28A,16,07,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,912.36,923.66,0,00,00,0000,00,19000101
10R28A,16,08,935.99,948.89,961.54,,,,,,,,0,00,00,0000,00,19000101
10R28A,17,00,.00,9.41,19.14,29.24,39.75,50.72,62.18,74.15,86.68,99.76,0,00,00,0000,00,19000101
10R28A,17,01,113.41,127.64,142.46,157.88,173.90,190.55,207.83,225.77,244.38,263.68,0,00,00,0000,00,19000101
10R28A,17,02,272.48,281.53,290.81,300.33,310.07,320.05,330.27,340.71,351.39,362.31,0,00,00,0000,00,19000101
10R28A,17,03,373.47,384.88,396.52,408.42,420.52,432.83,445.31,457.94,470.72,483.63,0,00,00,0000,00,19000101
10R28A,17,04,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,604.87,618.44,0,00,00,0000,00,19000101
10R28A,17,05,631.97,645.48,658.97,672.38,685.67,698.74,711.50,723.89,735.90,747.53,0,00,00,0000,00,19000101
10R28A,17,06,758.83,769.87,780.70,791.30,801.63,811.61,821.13,830.16,838.69,846.79,0,00,00,0000,00,19000101
10R28A,17,07,854.55,862.08,869.51,877.02,884.79,893.09,902.20,912.36,923.66,935.99,0,00,00,0000,00,19000101
10R28A,17,08,948.89,961.54,,,,,,,,,0,00,00,0000,00,19000101
10R28A,18,00,.00,9.66,19.69,30.14,41.03,52.42,64.32,76.76,89.77,103.33,0,00,00,0000,00,19000101
10R28A,18,01,117.47,132.19,147.51,163.42,179.97,197.14,214.96,233.45,252.62,272.48,0,00,00,0000,00,19000101
10R28A,18,02,281.53,290.81,300.33,310.07,320.05,330.27,340.71,351.39,362.31,373.47,0,00,00,0000,00,19000101
10R28A,18,03,384.88,396.52,408.42,420.52,432.83,445.31,457.94,470.72,483.63,496.69,0,00,00,0000,00,19000101
10R28A,18,04,509.89,523.25,536.73,550.31,563.95,577.62,591.26,604.87,618.44,631.97,0,00,00,0000,00,19000101
10R28A,18,05,645.48,658.97,672.38,685.67,698.74,711.50,723.89,735.90,747.53,758.83,0,00,00,0000,00,19000101
10R28A,18,06,769.87,780.70,791.30,801.63,811.61,821.13,830.16,838.69,846.79,854.55,0,00,00,0000,00,19000101
10R28A,18,07,862.08,869.51,877.02,884.79,893.09,902.20,912.36,923.66,935.99,948.89,0,00,00,0000,00,19000101
10R28A,18,08,961.54,,,,,,,,,,0,00,00,0000,00,19000101
10R28A,19,00,.00,9.96,20.34,31.16,42.47,54.30,66.66,79.58,93.06,107.11,0,00,00,0000,00,19000101
10R28A,19,01,121.73,136.95,152.77,169.20,186.26,203.97,222.33,241.37,261.09,281.53,0,00,00,0000,00,19000101
10R28A,19,02,290.81,300.33,310.07,320.05,330.27,340.71,351.39,362.31,373.47,384.88,0,00,00,0000,00,19000101
10R28A,19,03,396.52,408.42,420.52,432.83,445.31,457.94,470.72,483.63,496.69,509.89,0,00,00,0000,00,19000101
10R28A,19,04,523.25,536.73,550.31,563.95,577.62,591.26,604.87,618.44,631.97,645.48,0,00,00,0000,00,19000101
10R28A,19,05,658.97,672.38,685.67,698.74,711.50,723.89,735.90,747.53,758.83,769.87,0,00,00,0000,00,19000101
10R28A,19,06,780.70,791.30,801.63,811.61,821.13,830.16,838.69,846.79,854.55,862.08,0,00,00,0000,00,19000101
10R28A,19,07,869.51,877.02,884.79,893.09,902.20,912.36,923.66,935.99,948.89,961.54,0,00,00,0000,00,19000101
10R28A,20,00,.00,10.30,21.06,32.30,44.05,56.33,69.17,82.56,96.53,111.06,0,00,00,0000,00,19000101
10R28A,20,01,126.19,141.90,158.23,175.18,192.77,211.01,229.92,249.51,269.80,290.81,0,00,00,0000,00,19000101
10R28A,20,02,300.33,310.07,320.05,330.27,340.71,351.39,362.31,373.47,384.88,396.52,0,00,00,0000,00,19000101
10R28A,20,03,408.42,420.52,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,0,00,00,0000,00,19000101
10R28A,20,04,536.73,550.31,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,0,00,00,0000,00,19000101
10R28A,20,05,672.38,685.67,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,0,00,00,0000,00,19000101
10R28A,20,06,791.30,801.63,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,0,00,00,0000,00,19000101
10R28A,20,07,877.02,884.79,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,0,00,00,0000,00,19000101
10R28A,21,00,.00,10.69,21.86,33.53,45.74,58.50,71.82,85.69,100.14,115.18,0,00,00,0000,00,19000101
10R28A,21,01,130.80,147.03,163.87,181.35,199.47,218.26,237.72,257.87,278.73,300.33,0,00,00,0000,00,19000101
10R28A,21,02,310.07,320.05,330.27,340.71,351.39,362.31,373.47,384.88,396.52,408.42,0,00,00,0000,00,19000101
10R28A,21,03,420.52,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,0,00,00,0000,00,19000101
10R28A,21,04,550.31,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,0,00,00,0000,00,19000101
10R28A,21,05,685.67,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,0,00,00,0000,00,19000101
10R28A,21,06,801.63,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,0,00,00,0000,00,19000101
10R28A,21,07,884.79,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,,0,00,00,0000,00,19000101
10R28A,22,00,.00,11.10,22.71,34.85,47.54,60.77,74.57,88.94,103.89,119.42,0,00,00,0000,00,19000101
10R28A,22,01,135.55,152.30,169.67,187.68,206.35,225.69,245.71,266.44,287.89,310.07,0,00,00,0000,00,19000101
10R28A,22,02,320.05,330.27,340.71,351.39,362.31,373.47,384.88,396.52,408.42,420.52,0,00,00,0000,00,19000101
10R28A,22,03,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,0,00,00,0000,00,19000101
10R28A,22,04,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,0,00,00,0000,00,19000101
10R28A,22,05,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,0,00,00,0000,00,19000101
10R28A,22,06,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,0,00,00,0000,00,19000101
10R28A,22,07,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,,,0,00,00,0000,00,19000101
10R28A,23,00,.00,11.54,23.62,36.24,49.40,63.13,77.42,92.29,107.73,123.78,0,00,00,0000,00,19000101
10R28A,23,01,140.43,157.71,175.62,194.18,213.40,233.30,253.90,275.21,297.24,320.05,0,00,00,0000,00,19000101
10R28A,23,02,330.27,340.71,351.39,362.31,373.47,384.88,396.52,408.42,420.52,432.83,0,00,00,0000,00,19000101
10R28A,23,03,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,0,00,00,0000,00,19000101
10R28A,23,04,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,0,00,00,0000,00,19000101
10R28A,23,05,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,0,00,00,0000,00,19000101
10R28A,23,06,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,0,00,00,0000,00,19000101
10R28A,23,07,902.20,912.36,923.66,935.99,948.89,961.54,,,,,0,00,00,0000,00,19000101
10R28A,24,00,.00,12.02,24.57,37.67,51.33,65.55,80.35,95.71,111.68,128.25,0,00,00,0000,00,19000101
10R28A,24,01,145.43,163.25,181.71,200.82,220.61,241.08,262.26,284.16,306.82,330.27,0,00,00,0000,00,19000101
10R28A,24,02,340.71,351.39,362.31,373.47,384.88,396.52,408.42,420.52,432.83,445.31,0,00,00,0000,00,19000101
10R28A,24,03,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,0,00,00,0000,00,19000101
10R28A,24,04,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,0,00,00,0000,00,19000101
10R28A,24,05,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,0,00,00,0000,00,19000101
10R28A,24,06,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,0,00,00,0000,00,19000101
10R28A,24,07,912.36,923.66,935.99,948.89,961.54,,,,,,0,00,00,0000,00,19000101
10R28A,25,00,.00,12.50,25.54,39.14,53.29,68.02,83.32,99.21,115.70,132.80,0,00,00,0000,00,19000101
10R28A,25,01,150.53,168.90,187.91,207.59,227.95,249.01,270.78,293.31,316.60,340.71,0,00,00,0000,00,19000101
10R28A,25,02,351.39,362.31,373.47,384.88,396.52,408.42,420.52,432.83,445.31,457.94,0,00,00,0000,00,19000101
10R28A,25,03,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,0,00,00,0000,00,19000101
10R28A,25,04,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,723.89,0,00,00,0000,00,19000101
10R28A,25,05,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,830.16,0,00,00,0000,00,19000101
10R28A,25,06,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,912.36,0,00,00,0000,00,19000101
10R28A,25,07,923.66,935.99,948.89,961.54,,,,,,,0,00,00,0000,00,19000101
10R28A,26,00,.00,12.99,26.53,40.63,55.29,70.53,86.35,102.77,119.80,137.45,0,00,00,0000,00,19000101
10R28A,26,01,155.73,174.65,194.24,214.49,235.44,257.09,279.49,302.64,326.60,351.39,0,00,00,0000,00,19000101
10R28A,26,02,362.31,373.47,384.88,396.52,408.42,420.52,432.83,445.31,457.94,470.72,0,00,00,0000,00,19000101
10R28A,26,03,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,604.87,0,00,00,0000,00,19000101
10R28A,26,04,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,723.89,735.90,0,00,00,0000,00,19000101
10R28A,26,05,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,830.16,838.69,0,00,00,0000,00,19000101
10R28A,26,06,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,912.36,923.66,0,00,00,0000,00,19000101
10R28A,26,07,935.99,948.89,961.54,,,,,,,,0,00,00,0000,00,19000101
10R28A,27,00,.00,13.49,27.53,42.15,57.32,73.09,89.44,106.40,123.97,142.18,0,00,00,0000,00,19000101
10R28A,27,01,161.02,180.51,200.67,221.51,243.05,265.32,288.35,312.17,336.81,362.31,0,00,00,0000,00,19000101
10R28A,27,02,373.47,384.88,396.52,408.42,420.52,432.83,445.31,457.94,470.72,483.63,0,00,00,0000,00,19000101
10R28A,27,03,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,604.87,618.44,0,00,00,0000,00,19000101
10R28A,27,04,631.97,645.48,658.97,672.38,685.67,698.74,711.50,723.89,735.90,747.53,0,00,00,0000,00,19000101
10R28A,27,05,758.83,769.87,780.70,791.30,801.63,811.61,821.13,830.16,838.69,846.79,0,00,00,0000,00,19000101
10R28A,27,06,854.55,862.08,869.51,877.02,884.79,893.09,902.20,912.36,923.66,935.99,0,00,00,0000,00,19000101
10R28A,27,07,948.89,961.54,,,,,,,,,0,00,00,0000,00,19000101
10R28A,28,00,.00,14.00,28.56,43.68,59.39,75.68,92.58,110.08,128.22,146.98,0,00,00,0000,00,19000101
10R28A,28,01,166.39,186.46,207.21,228.64,250.80,273.71,297.39,321.89,347.23,373.47,0,00,00,0000,00,19000101
10R28A,28,02,384.88,396.52,408.42,420.52,432.83,445.31,457.94,470.72,483.63,496.69,0,00,00,0000,00,19000101
10R28A,28,03,509.89,523.25,536.73,550.31,563.95,577.62,591.26,604.87,618.44,631.97,0,00,00,0000,00,19000101
10R28A,28,04,645.48,658.97,672.38,685.67,698.74,711.50,723.89,735.90,747.53,758.83,0,00,00,0000,00,19000101
10R28A,28,05,769.87,780.70,791.30,801.63,811.61,821.13,830.16,838.69,846.79,854.55,0,00,00,0000,00,19000101
10R28A,28,06,862.08,869.51,877.02,884.79,893.09,902.20,912.36,923.66,935.99,948.89,0,00,00,0000,00,19000101
10R28A,28,07,961.54,,,,,,,,,,0,00,00,0000,00,19000101
10R28A,29,00,.00,14.52,29.59,45.25,61.49,78.32,95.77,113.84,132.53,151.86,0,00,00,0000,00,19000101
10R28A,29,01,171.85,192.50,213.84,235.89,258.68,282.24,306.60,331.79,357.87,384.88,0,00,00,0000,00,19000101
10R28A,29,02,396.52,408.42,420.52,432.83,445.31,457.94,470.72,483.63,496.69,509.89,0,00,00,0000,00,19000101
10R28A,29,03,523.25,536.73,550.31,563.95,577.62,591.26,604.87,618.44,631.97,645.48,0,00,00,0000,00,19000101
10R28A,29,04,658.97,672.38,685.67,698.74,711.50,723.89,735.90,747.53,758.83,769.87,0,00,00,0000,00,19000101
10R28A,29,05,780.70,791.30,801.63,811.61,821.13,830.16,838.69,846.79,854.55,862.08,0,00,00,0000,00,19000101
10R28A,29,06,869.51,877.02,884.79,893.09,902.20,912.36,923.66,935.99,948.89,961.54,0,00,00,0000,00,19000101
10R28A,30,00,.00,15.03,30.64,46.83,63.62,81.01,99.01,117.64,136.90,156.81,0,00,00,0000,00,19000101
10R28A,30,01,177.38,198.62,220.58,243.26,266.70,290.92,315.98,341.90,368.74,396.52,0,00,00,0000,00,19000101
10R28A,30,02,408.42,420.52,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,0,00,00,0000,00,19000101
10R28A,30,03,536.73,550.31,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,0,00,00,0000,00,19000101
10R28A,30,04,672.38,685.67,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,0,00,00,0000,00,19000101
10R28A,30,05,791.30,801.63,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,0,00,00,0000,00,19000101
10R28A,30,06,877.02,884.79,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,0,00,00,0000,00,19000101
10R28A,31,00,.00,15.57,31.71,48.45,65.79,83.74,102.30,121.50,141.33,161.83,0,00,00,0000,00,19000101
10R28A,31,01,182.98,204.84,227.42,250.75,274.85,299.77,325.54,352.21,379.82,408.42,0,00,00,0000,00,19000101
10R28A,31,02,420.52,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,0,00,00,0000,00,19000101
10R28A,31,03,550.31,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,0,00,00,0000,00,19000101
10R28A,31,04,685.67,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,0,00,00,0000,00,19000101
10R28A,31,05,801.63,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,0,00,00,0000,00,19000101
10R28A,31,06,884.79,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,,0,00,00,0000,00,19000101
10R28A,32,00,.00,16.10,32.80,50.09,67.99,86.50,105.63,125.40,145.82,166.89,0,00,00,0000,00,19000101
10R28A,32,01,188.66,211.14,234.36,258.34,283.13,308.76,335.28,362.72,391.12,420.52,0,00,00,0000,00,19000101
10R28A,32,02,432.83,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,0,00,00,0000,00,19000101
10R28A,32,03,563.95,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,0,00,00,0000,00,19000101
10R28A,32,04,698.74,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,0,00,00,0000,00,19000101
10R28A,32,05,811.61,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,0,00,00,0000,00,19000101
10R28A,32,06,893.09,902.20,912.36,923.66,935.99,948.89,961.54,,,,0,00,00,0000,00,19000101
10R28A,33,00,.00,16.65,33.90,51.75,70.21,89.29,109.00,129.35,150.34,172.03,0,00,00,0000,00,19000101
10R28A,33,01,194.41,217.53,241.40,266.07,291.56,317.93,345.20,373.42,402.62,432.83,0,00,00,0000,00,19000101
10R28A,33,02,445.31,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,0,00,00,0000,00,19000101
10R28A,33,03,577.62,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,0,00,00,0000,00,19000101
10R28A,33,04,711.50,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,0,00,00,0000,00,19000101
10R28A,33,05,821.13,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,0,00,00,0000,00,19000101
10R28A,33,06,902.20,912.36,923.66,935.99,948.89,961.54,,,,,0,00,00,0000,00,19000101
10R28A,34,00,.00,17.21,35.02,53.43,72.46,92.11,112.39,133.32,154.93,177.22,0,00,00,0000,00,19000101
10R28A,34,01,200.25,224.01,248.55,273.92,300.14,327.25,355.30,384.30,414.29,445.31,0,00,00,0000,00,19000101
10R28A,34,02,457.94,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,0,00,00,0000,00,19000101
10R28A,34,03,591.26,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,0,00,00,0000,00,19000101
10R28A,34,04,723.89,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,0,00,00,0000,00,19000101
10R28A,34,05,830.16,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,0,00,00,0000,00,19000101
10R28A,34,06,912.36,923.66,935.99,948.89,961.54,,,,,,0,00,00,0000,00,19000101
10R28A,35,00,.00,17.77,36.14,55.12,74.72,94.95,115.81,137.34,159.56,182.48,0,00,00,0000,00,19000101
10R28A,35,01,206.14,230.58,255.81,281.90,308.85,336.73,365.54,395.32,426.11,457.94,0,00,00,0000,00,19000101
10R28A,35,02,470.72,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,0,00,00,0000,00,19000101
10R28A,35,03,604.87,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,723.89,0,00,00,0000,00,19000101
10R28A,35,04,735.90,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,830.16,0,00,00,0000,00,19000101
10R28A,35,05,838.69,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,912.36,0,00,00,0000,00,19000101
10R28A,35,06,923.66,935.99,948.89,961.54,,,,,,,0,00,00,0000,00,19000101
10R28A,36,00,.00,18.33,37.27,56.82,77.00,97.80,119.26,141.40,164.24,187.81,0,00,00,0000,00,19000101
10R28A,36,01,212.13,237.25,263.20,290.00,317.72,346.34,375.92,406.47,438.05,470.72,0,00,00,0000,00,19000101
10R28A,36,02,483.63,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,604.87,0,00,00,0000,00,19000101
10R28A,36,03,618.44,631.97,645.48,658.97,672.38,685.67,698.74,711.50,723.89,735.90,0,00,00,0000,00,19000101
10R28A,36,04,747.53,758.83,769.87,780.70,791.30,801.63,811.61,821.13,830.16,838.69,0,00,00,0000,00,19000101
10R28A,36,05,846.79,854.55,862.08,869.51,877.02,884.79,893.09,902.20,912.36,923.66,0,00,00,0000,00,19000101
10R28A,36,06,935.99,948.89,961.54,,,,,,,,0,00,00,0000,00,19000101
10R28A,37,00,.00,18.90,38.41,58.53,79.28,100.68,122.75,145.51,168.98,193.21,0,00,00,0000,00,19000101
10R28A,37,01,218.21,244.03,270.70,298.25,326.70,356.07,386.40,417.73,450.11,483.63,0,00,00,0000,00,19000101
10R28A,37,02,496.69,509.89,523.25,536.73,550.31,563.95,577.62,591.26,604.87,618.44,0,00,00,0000,00,19000101
